,System_ID,log-gamma,T,Solvent_SMILES,Solute_SMILES,T_str,Rare_species,Rare_solvent_solute,key_class,GH-GNN,Same_key_class_n,Similarity_max,Similarity_max_10,Similarity_max_30,Similarity_max_50,Similarity_max_100
1773,OCCCCCCCCCCCCCCCCCCCC_CCCCC_80.0,0.0564,80.0,OCCCCCCCCCCCCCCCCCCCC,CCCCC,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Saturated hydrocarbons,0.1068747043609619,258,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1774,OCCCCCCCCCCCCCCCCCCCC_CCCCCl_65.0,0.094491663,65.0,OCCCCCCCCCCCCCCCCCCCC,CCCCCl,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,0.0860674381256103,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1775,OCCCCCCCCCCCCCCCCCCCC_CCCCCl_70.0,0.091119593,70.0,OCCCCCCCCCCCCCCCCCCCC,CCCCCl,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,0.044137954711914,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1776,OCCCCCCCCCCCCCCCCCCCC_CCCCCl_75.0,0.087919298,75.0,OCCCCCCCCCCCCCCCCCCCC,CCCCCl,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,0.0034124851226806,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1777,OCCCCCCCCCCCCCCCCCCCC_CCCCCl_80.0,0.084892467,80.0,OCCCCCCCCCCCCCCCCCCCC,CCCCCl,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,-0.0361597537994384,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1778,OCCCCCCCCCCCCCCCCCCCC_CCCCOC(C)=O_65.0,0.14,65.0,OCCCCCCCCCCCCCCCCCCCC,CCCCOC(C)=O,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.1321923732757568,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1779,OCCCCCCCCCCCCCCCCCCCC_CCCCOC(C)=O_70.0,0.1312,70.0,OCCCCCCCCCCCCCCCCCCCC,CCCCOC(C)=O,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.1029340028762817,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1780,OCCCCCCCCCCCCCCCCCCCC_CCCCOC(C)=O_75.0,0.1229,75.0,OCCCCCCCCCCCCCCCCCCCC,CCCCOC(C)=O,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.0745161771774292,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1781,OCCCCCCCCCCCCCCCCCCCC_CCCCOC(C)=O_80.0,0.1152,80.0,OCCCCCCCCCCCCCCCCCCCC,CCCCOC(C)=O,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.0469030141830444,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1782,OCCCCCCCCCCCCCCCCCCCC_CCCCl_65.0,0.075014704,65.0,OCCCCCCCCCCCCCCCCCCCC,CCCCl,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,0.0989050865173339,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1783,OCCCCCCCCCCCCCCCCCCCC_CCCCl_70.0,0.074921927,70.0,OCCCCCCCCCCCCCCCCCCCC,CCCCl,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,0.0644586086273193,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1784,OCCCCCCCCCCCCCCCCCCCC_CCCCl_75.0,0.074921927,75.0,OCCCCCCCCCCCCCCCCCCCC,CCCCl,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,0.0310018062591552,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1785,OCCCCCCCCCCCCCCCCCCCC_CCCCl_80.0,0.074829141,80.0,OCCCCCCCCCCCCCCCCCCCC,CCCCl,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organochlorides,-0.0015077590942382,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1786,OCCCCCCCCCCCCCCCCCCCC_CCOC(C)=O_65.0,0.1233,65.0,OCCCCCCCCCCCCCCCCCCCC,CCOC(C)=O,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.2383284568786621,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1787,OCCCCCCCCCCCCCCCCCCCC_CCOC(C)=O_70.0,0.1104,70.0,OCCCCCCCCCCCCCCCCCCCC,CCOC(C)=O,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.2099777460098266,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1788,OCCCCCCCCCCCCCCCCCCCC_CCOC(C)=O_75.0,0.099,75.0,OCCCCCCCCCCCCCCCCCCCC,CCOC(C)=O,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.1824414730072021,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1789,OCCCCCCCCCCCCCCCCCCCC_CCOC(C)=O_80.0,0.0888,80.0,OCCCCCCCCCCCCCCCCCCCC,CCOC(C)=O,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Carboxylic acids and derivatives,0.1556848287582397,83,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1790,OCCCCCCCCCCCCCCCCCCCC_CCOCC_65.0,0.0652,65.0,OCCCCCCCCCCCCCCCCCCCC,CCOCC,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.0744817852973938,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1791,OCCCCCCCCCCCCCCCCCCCC_CCOCC_70.0,0.0624,70.0,OCCCCCCCCCCCCCCCCCCCC,CCOCC,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.0657436251640319,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1792,OCCCCCCCCCCCCCCCCCCCC_CCOCC_75.0,0.0598,75.0,OCCCCCCCCCCCCCCCCCCCC,CCOCC,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.0572567582130432,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1793,OCCCCCCCCCCCCCCCCCCCC_CCOCC_80.0,0.0572,80.0,OCCCCCCCCCCCCCCCCCCCC,CCOCC,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.0490100383758544,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1794,OCCCCCCCCCCCCCCCCCCCC_CO_65.0,0.115023677,65.0,OCCCCCCCCCCCCCCCCCCCC,CO,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1793787479400634,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1795,OCCCCCCCCCCCCCCCCCCCC_CO_70.0,0.092305671,70.0,OCCCCCCCCCCCCCCCCCCCC,CO,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2000490427017212,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1796,OCCCCCCCCCCCCCCCCCCCC_CO_75.0,0.071110627,75.0,OCCCCCCCCCCCCCCCCCCCC,CO,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2201260328292846,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1797,OCCCCCCCCCCCCCCCCCCCC_CO_80.0,0.055813065,80.0,OCCCCCCCCCCCCCCCCCCCC,CO,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.23963463306427,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1798,OCCCCCCCCCCCCCCCCCCCC_Cc1ccccc1_65.0,0.5437,65.0,OCCCCCCCCCCCCCCCCCCCC,Cc1ccccc1,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Benzene and substituted derivatives,0.0059356689453125,108,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1799,OCCCCCCCCCCCCCCCCCCCC_Cc1ccccc1_70.0,0.4793,70.0,OCCCCCCCCCCCCCCCCCCCC,Cc1ccccc1,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Benzene and substituted derivatives,-0.031869888305664,108,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1800,OCCCCCCCCCCCCCCCCCCCC_Cc1ccccc1_75.0,0.4207,75.0,OCCCCCCCCCCCCCCCCCCCC,Cc1ccccc1,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Benzene and substituted derivatives,-0.068589448928833,108,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1801,OCCCCCCCCCCCCCCCCCCCC_Cc1ccccc1_80.0,0.3731,80.0,OCCCCCCCCCCCCCCCCCCCC,Cc1ccccc1,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Benzene and substituted derivatives,-0.1042690277099609,108,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1802,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)(Cl)Cl_65.0,0.082685367,65.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)(Cl)Cl,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.0390145480632782,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1803,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)(Cl)Cl_70.0,0.077886539,70.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)(Cl)Cl,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.0431307256221771,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1804,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)(Cl)Cl_75.0,0.073250462,75.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)(Cl)Cl,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.0471290349960327,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1805,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)(Cl)Cl_80.0,0.068966204,80.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)(Cl)Cl,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.0510139465332031,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1806,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)Cl_65.0,0.061283228,65.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)Cl,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.4651519060134887,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1807,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)Cl_70.0,0.060342229,70.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)Cl,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.4758908152580261,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1808,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)Cl_75.0,0.059400343,75.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)Cl,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.486321210861206,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1809,OCCCCCCCCCCCCCCCCCCCC_ClC(Cl)Cl_80.0,0.058646195,80.0,OCCCCCCCCCCCCCCCCCCCC,ClC(Cl)Cl,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.4964565634727478,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1810,OCCCCCCCCCCCCCCCCCCCC_ClCCl_65.0,0.076034686,65.0,OCCCCCCCCCCCCCCCCCCCC,ClCCl,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.2725834846496582,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1811,OCCCCCCCCCCCCCCCCCCCC_ClCCl_70.0,0.062223343,70.0,OCCCCCCCCCCCCCCCCCCCC,ClCCl,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.303995132446289,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1812,OCCCCCCCCCCCCCCCCCCCC_ClCCl_75.0,0.051833149,75.0,OCCCCCCCCCCCCCCCCCCCC,ClCCl,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.3345046043395996,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1813,OCCCCCCCCCCCCCCCCCCCC_ClCCl_80.0,0.042580448,80.0,OCCCCCCCCCCCCCCCCCCCC,ClCCl,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Alkyl halides,-0.3641502857208252,54,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1814,OCCCCCCCCCCCCCCCCCCCC_O1CCCC1_65.0,0.0581,65.0,OCCCCCCCCCCCCCCCCCCCC,O1CCCC1,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Tetrahydrofurans,-0.3554316759109497,6,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1815,OCCCCCCCCCCCCCCCCCCCC_O1CCCC1_70.0,0.0543,70.0,OCCCCCCCCCCCCCCCCCCCC,O1CCCC1,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Tetrahydrofurans,-0.3799260854721069,6,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1816,OCCCCCCCCCCCCCCCCCCCC_O1CCCC1_75.0,0.0506,75.0,OCCCCCCCCCCCCCCCCCCCC,O1CCCC1,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Tetrahydrofurans,-0.4037165641784668,6,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1817,OCCCCCCCCCCCCCCCCCCCC_O1CCCC1_80.0,0.0471,80.0,OCCCCCCCCCCCCCCCCCCCC,O1CCCC1,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Tetrahydrofurans,-0.4268343448638916,6,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1818,OCCCCCCCCCCCCCCCCCCCC_OCCCC_65.0,0.431,65.0,OCCCCCCCCCCCCCCCCCCCC,OCCCC,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2025454044342041,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1819,OCCCCCCCCCCCCCCCCCCCC_OCCCC_70.0,0.3868,70.0,OCCCCCCCCCCCCCCCCCCCC,OCCCC,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1798720359802246,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1820,OCCCCCCCCCCCCCCCCCCCC_OCCCC_75.0,0.3521,75.0,OCCCCCCCCCCCCCCCCCCCC,OCCCC,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1578491926193237,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1821,OCCCCCCCCCCCCCCCCCCCC_OCCCC_80.0,0.3162,80.0,OCCCCCCCCCCCCCCCCCCCC,OCCCC,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1364502906799316,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1822,OCCCCCCCCCCCCCCCCCCCC_OCCC_65.0,0.2131,65.0,OCCCCCCCCCCCCCCCCCCCC,OCCC,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2035197019577026,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1823,OCCCCCCCCCCCCCCCCCCCC_OCCC_70.0,0.193,70.0,OCCCCCCCCCCCCCCCCCCCC,OCCC,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1820524930953979,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1824,OCCCCCCCCCCCCCCCCCCCC_OCCC_75.0,0.1751,75.0,OCCCCCCCCCCCCCCCCCCCC,OCCC,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1612021923065185,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1825,OCCCCCCCCCCCCCCCCCCCC_OCCC_80.0,0.1586,80.0,OCCCCCCCCCCCCCCCCCCCC,OCCC,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.1409422159194946,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1826,OCCCCCCCCCCCCCCCCCCCC_OCC_65.0,0.1244,65.0,OCCCCCCCCCCCCCCCCCCCC,OCC,65.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2436753660440445,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1827,OCCCCCCCCCCCCCCCCCCCC_OCC_70.0,0.1174,70.0,OCCCCCCCCCCCCCCCCCCCC,OCC,70.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2427140176296234,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1828,OCCCCCCCCCCCCCCCCCCCC_OCC_75.0,0.1056,75.0,OCCCCCCCCCCCCCCCCCCCC,OCC,75.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2417802810668945,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1829,OCCCCCCCCCCCCCCCCCCCC_OCC_80.0,0.095,80.0,OCCCCCCCCCCCCCCCCCCCC,OCC,80.0,CCCCCCCCCCCCCCCCCCCCO,Solvent,Fatty Acyls_Organooxygen compounds,0.2408729940652847,161,1.0,1.0,0.5384615384615384,0.5,0.37142857142857144
1830,OCCCCCCCCCCCCCCCC_ClC=CCl_53.2,0.0556812339999999,53.2,OCCCCCCCCCCCCCCCC,ClC=CCl,53.2,ClC=CCl,Solute,Fatty Acyls_Vinyl halides,0.326038658618927,10,1.0,0.25,0.125,0.1,0.06666666666666667
1831,OCCCCCCCCCCCCCCCC_ClC=CCl_74.1,-0.04044887,74.1,OCCCCCCCCCCCCCCCC,ClC=CCl,74.1,ClC=CCl,Solute,Fatty Acyls_Vinyl halides,0.322317510843277,10,1.0,0.25,0.125,0.1,0.06666666666666667
1832,OCCCCCCCCCCCCCCCC_ClC=CCl_93.9,-0.103051043,93.9,OCCCCCCCCCCCCCCCC,ClC=CCl,93.9,ClC=CCl,Solute,Fatty Acyls_Vinyl halides,0.3191830813884735,10,1.0,0.25,0.125,0.1,0.06666666666666667
1833,OCCN(CCO)CCN(CCO)CCO_CC(C)=O_100.0,0.91228271,100.0,OCCN(CCO)CCN(CCO)CCO,CC(C)=O,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.3087003231048584,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1834,OCCN(CCO)CCN(CCO)CCO_CC(C)=O_50.0,1.366091654,50.0,OCCN(CCO)CCN(CCO)CCO,CC(C)=O,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.2798384428024292,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1835,OCCN(CCO)CCN(CCO)CCO_CC(C)=O_60.0,1.266947603,60.0,OCCN(CCO)CCN(CCO)CCO,CC(C)=O,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.286304235458374,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1836,OCCN(CCO)CCN(CCO)CCO_CC(C)=O_70.0,1.118414916,70.0,OCCN(CCO)CCN(CCO)CCO,CC(C)=O,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.292392760515213,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1837,OCCN(CCO)CCN(CCO)CCO_CC(C)=O_80.0,0.940007258,80.0,OCCN(CCO)CCN(CCO)CCO,CC(C)=O,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.2981364727020263,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1838,OCCN(CCO)CCN(CCO)CCO_CC(C)=O_90.0,0.97455964,90.0,OCCN(CCO)CCN(CCO)CCO,CC(C)=O,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.3035640716552734,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1839,OCCN(CCO)CCN(CCO)CCO_CCC(C)=O_100.0,1.754403683,100.0,OCCN(CCO)CCN(CCO)CCO,CCC(C)=O,100.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7950415015220642,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1840,OCCN(CCO)CCN(CCO)CCO_CCC(C)=O_50.0,2.32825284,50.0,OCCN(CCO)CCN(CCO)CCO,CCC(C)=O,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7981269955635071,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1841,OCCN(CCO)CCN(CCO)CCO_CCC(C)=O_60.0,2.129421474,60.0,OCCN(CCO)CCN(CCO)CCO,CCC(C)=O,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7974355816841125,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1842,OCCN(CCO)CCN(CCO)CCO_CCC(C)=O_70.0,2.017566138,70.0,OCCN(CCO)CCN(CCO)CCO,CCC(C)=O,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7967848777770996,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1843,OCCN(CCO)CCN(CCO)CCO_CCC(C)=O_80.0,1.830980182,80.0,OCCN(CCO)CCN(CCO)CCO,CCC(C)=O,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7961708903312683,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1844,OCCN(CCO)CCN(CCO)CCO_CCC(C)=O_90.0,1.736951233,90.0,OCCN(CCO)CCN(CCO)CCO,CCC(C)=O,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Organooxygen compounds,0.7955906391143799,70,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1845,OCCN(CCO)CCN(CCO)CCO_CCOC(C)=O_50.0,2.111424588,50.0,OCCN(CCO)CCN(CCO)CCO,CCOC(C)=O,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Carboxylic acids and derivatives,1.0840613842010498,19,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1846,OCCN(CCO)CCN(CCO)CCO_CCOC(C)=O_60.0,1.976854953,60.0,OCCN(CCO)CCN(CCO)CCO,CCOC(C)=O,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Carboxylic acids and derivatives,1.014307737350464,19,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1847,OCCN(CCO)CCN(CCO)CCO_CCOC(C)=O_70.0,1.832581464,70.0,OCCN(CCO)CCN(CCO)CCO,CCOC(C)=O,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Carboxylic acids and derivatives,0.9486196041107178,19,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1848,OCCN(CCO)CCN(CCO)CCO_CCOC(C)=O_80.0,1.729884066,80.0,OCCN(CCO)CCN(CCO)CCO,CCOC(C)=O,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Carboxylic acids and derivatives,0.8866517543792725,19,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1849,OCCN(CCO)CCN(CCO)CCO_CCOC(C)=O_90.0,1.680827909,90.0,OCCN(CCO)CCN(CCO)CCO,CCOC(C)=O,90.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Carboxylic acids and derivatives,0.8280966281890869,19,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1850,OCCN(CCO)CCN(CCO)CCO_CCc1ccccc1_50.0,2.441477092,50.0,OCCN(CCO)CCN(CCO)CCO,CCc1ccccc1,50.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.8663676977157595,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1851,OCCN(CCO)CCN(CCO)CCO_CCc1ccccc1_60.0,2.377692565,60.0,OCCN(CCO)CCN(CCO)CCO,CCc1ccccc1,60.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.832317471504212,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1852,OCCN(CCO)CCN(CCO)CCO_CCc1ccccc1_70.0,2.35991016,70.0,OCCN(CCO)CCN(CCO)CCO,CCc1ccccc1,70.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.8002517223358154,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
1853,OCCN(CCO)CCN(CCO)CCO_CCc1ccccc1_80.0,2.287471455,80.0,OCCN(CCO)CCN(CCO)CCO,CCc1ccccc1,80.0,OCCN(CCO)CCN(CCO)CCO,Solvent,Organonitrogen compounds_Benzene and substituted derivatives,1.7700018882751465,109,0.5555555555555556,0.2777777777777778,0.21374045801526717,0.168,0.1079136690647482
